name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership,year_made,brand,sold_date,import_date
Polo,https://www.cars24.com.au/buy-used-volkswagen-polo-car-19458743743296/,13390,"40,001 - 60,000",Automatic,Petrol,Hatchback,11/5/2025,cars24,2018,Volkswagen,11/8/2025,
Baleno,https://www.cars24.com.au/buy-used-suzuki-baleno-car-18623743184256/,16990,"60,001 - 80,000",Automatic,Petrol,Hatchback,11/5/2025,cars24,2022,Suzuki,11/8/2025,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19630753571648/,20090,"0 - 20,000",Automatic,Petrol,Hatchback,11/5/2025,cars24,2020,Toyota,11/8/2025,
Mg3,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19176806876736/,16390,"80,001 - 100,000",Automatic,Petrol,Hatchback,11/5/2025,cars24,2023,MG,11/8/2025,
Mg3,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19222807250496/,14790,"40,001 - 60,000",Automatic,Petrol,Hatchback,11/5/2025,cars24,2022,MG,11/8/2025,
Model,https://www.cars24.com.au/buy-used-tesla-model-3-car-17207799625856/,37399,"100,001 - 120,000",Automatic,Electric,Sedan,11/5/2025,cars24,2022,Tesla,,
Ioniq,https://www.cars24.com.au/buy-used-hyundai-ioniq-6-car-17115786185984/,47099,"60,001 - 80,000",Automatic,Electric,Sedan,11/5/2025,cars24,2023,Hyundai,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19549841677696/,26890,"40,001 - 60,000",Automatic,Hybrid,Sedan,11/5/2025,cars24,2022,Toyota,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19791497579200/,26090,"60,001 - 80,000",Automatic,Petrol,Sedan,11/5/2025,cars24,2023,Toyota,,
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19786932210112/,19590,"40,001 - 60,000",Automatic,Petrol,Sedan,11/5/2025,cars24,2018,Kia,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19414822978176/,26790,"0 - 20,000",Automatic,Hybrid,Sedan,11/5/2025,cars24,2021,Toyota,,
Arteon,https://www.cars24.com.au/buy-used-volkswagen-arteon-car-19266415298304/,31090,"0 - 20,000",Automatic,Petrol,Sedan,11/5/2025,cars24,2018,Volkswagen,,
Mg5,https://www.cars24.com.au/buy-used-mg-mg5-car-18927305213248/,21395,"40,001 - 60,000",Automatic,Petrol,Sedan,11/5/2025,cars24,2023,MG,,
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19165253928192/,22390,"80,001 - 100,000",Automatic,Petrol,Sedan,11/5/2025,cars24,2023,Kia,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-18769229090688/,23490,"40,001 - 60,000",Automatic,Petrol,Sedan,11/5/2025,cars24,2021,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19481556098112/,30190,"20,001 - 40,000",Automatic,Hybrid,Sedan,11/5/2025,cars24,2020,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19146116526848/,32690,"40,001 - 60,000",Automatic,Hybrid,Sedan,11/5/2025,cars24,2022,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553105369792/,33090,"20,001 - 40,000",Automatic,Hybrid,Sedan,11/5/2025,cars24,2022,Toyota,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19791446715328/,25990,"60,001 - 80,000",Automatic,Petrol,Sedan,11/5/2025,cars24,2023,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553080578368/,27390,"0 - 20,000",Automatic,Petrol,Sedan,11/5/2025,cars24,2022,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19565173476672/,26990,"60,001 - 80,000",Automatic,Hybrid,Sedan,11/5/2025,cars24,2018,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19382069032000/,29090,"0 - 20,000",Automatic,Hybrid,Sedan,11/5/2025,cars24,2020,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19662626687872/,33590,"20,001 - 40,000",Automatic,Hybrid,Sedan,11/5/2025,cars24,2022,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19553241554816/,33190,"40,001 - 60,000",Automatic,Hybrid,Sedan,11/5/2025,cars24,2022,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19497117816640/,31090,"60,001 - 80,000",Automatic,Hybrid,Sedan,11/5/2025,cars24,2021,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19662557743232/,34390,"40,001 - 60,000",Automatic,Hybrid,Sedan,11/5/2025,cars24,2023,Toyota,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19414385721792/,16890,"40,001 - 60,000",Automatic,Petrol,Sedan,11/5/2025,cars24,2016,Toyota,,
Camry,https://www.cars24.com.au/buy-used-toyota-camry-car-19375692988800/,26490,"40,001 - 60,000",Automatic,Hybrid,Sedan,11/5/2025,cars24,2020,Toyota,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-car-19244273540352/,23790,"20,001 - 40,000",Automatic,Petrol,Sedan,11/5/2025,cars24,2022,Toyota,,
Cerato,https://www.cars24.com.au/buy-used-kia-cerato-car-19165149070592/,22490,"140,001 - 160,000",Automatic,Petrol,Sedan,11/5/2025,cars24,2023,Kia,,
WRX,https://www.cars24.com.au/buy-used-subaru-wrx-car-19108973053376/,27790,"20,001 - 40,000",Automatic,Petrol,Sedan,11/5/2025,cars24,2017,Subaru,,
Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-16878786225216/,19695,"100,001 - 120,000",Automatic,Diesel,SUV,11/5/2025,cars24,2016,Hyundai,,
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-17207924668608/,20890,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2017,Volkswagen,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-18224718831936/,30999,"40,001 - 60,000",Automatic,Hybrid,SUV,11/5/2025,cars24,2020,Toyota,,
X1,https://www.cars24.com.au/buy-used-bmw-x1-car-17653013862720/,31599,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,BMW,,
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-18928818307392/,48795,"40,001 - 60,000",Automatic,Hybrid,SUV,11/5/2025,cars24,2022,Toyota,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19754272869248/,35590,"0 - 20,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Toyota,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-18443036365760/,27390,"0 - 20,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Toyota,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223570062912/,33190,"40,001 - 60,000",Automatic,Hybrid,SUV,11/5/2025,cars24,2022,Toyota,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19561370620672/,42890,"80,001 - 100,000",Automatic,Diesel,SUV,11/5/2025,cars24,2022,Kia,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19268339303552/,23090,"40,001 - 60,000",Automatic,Diesel,SUV,11/5/2025,cars24,2017,Mazda,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19146162766912/,33790,"20,001 - 40,000",Automatic,Hybrid,SUV,11/5/2025,cars24,2022,Toyota,,
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-19561636303552/,30590,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Nissan,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19828953219520/,21890,"20,001 - 40,000",Automatic,Petrol,SUV,11/5/2025,cars24,2018,Kia,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223594467904/,33690,"60,001 - 80,000",Automatic,Hybrid,SUV,11/5/2025,cars24,2022,Toyota,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19549900247872/,36090,"0 - 20,000",Automatic,Hybrid,SUV,11/5/2025,cars24,2023,Toyota,,
CX-8,https://www.cars24.com.au/buy-used-mazda-cx-8-car-19494504240000/,32090,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Mazda,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18609677977600/,24490,"0 - 20,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,Kia,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19620219691072/,19090,"20,001 - 40,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,MG,,
CX-30,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19561491861504/,33390,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,Mazda,,
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19869264021312/,26890,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2022,Mazda,,
Tiggo,https://www.cars24.com.au/buy-used-chery-tiggo-7-pro-car-19790906699520/,28190,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2024,Chery,,
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19097250629056/,23290,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,Nissan,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19504351942016/,19990,"20,001 - 40,000",Automatic,Petrol,SUV,11/5/2025,cars24,2017,Kia,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19810167194048/,18290,"140,001 - 160,000",Automatic,Petrol,SUV,11/5/2025,cars24,2016,Mazda,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19561598686976/,30190,"20,001 - 40,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Mazda,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-19561571161216/,35790,"20,001 - 40,000",Automatic,Hybrid,SUV,11/5/2025,cars24,2023,Toyota,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19619807487616/,43390,"20,001 - 40,000",Automatic,Diesel,SUV,11/5/2025,cars24,2022,Kia,,
Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-18349490071296/,20195,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2017,Volkswagen,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-17330181946368/,23195,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,Kia,,
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-19620348551616/,26690,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2017,Mazda,,
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19903648563456/,25090,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Mitsubishi,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19889245455552/,20390,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2015,Toyota,,
Seltos,https://www.cars24.com.au/buy-used-kia-seltos-car-18916954980864/,26490,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,Kia,,
Golf,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18599807062848/,14690,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2019,Volkswagen,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-18839193216512/,19990,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2022,MG,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18827506096640/,16990,"120,001 - 140,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,MG,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18996553425600/,21595,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2018,Kia,,
Touareg,https://www.cars24.com.au/buy-used-volkswagen-touareg-car-18881887454336/,19490,"40,001 - 60,000",Automatic,Diesel,SUV,11/5/2025,cars24,2015,Volkswagen,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18768730622400/,20690,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,MG,,
S-cross,https://www.cars24.com.au/buy-used-suzuki-s-cross-car-18668436493504/,24895,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Suzuki,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-18847793751744/,19695,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2018,Kia,,
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-18552951693376/,22595,"0 - 20,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,Nissan,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-18939754694272/,32090,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,Toyota,,
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19098237497600/,19990,"40,001 - 60,000",Manual,Petrol,SUV,11/5/2025,cars24,2021,Mazda,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19006225360768/,17190,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,MG,,
CX-9,https://www.cars24.com.au/buy-used-mazda-cx-9-car-18306196017600/,29090,"80,001 - 100,000",Automatic,Petrol,SUV,11/5/2025,cars24,2019,Mazda,,
Endura,https://www.cars24.com.au/buy-used-ford-endura-car-18769228040896/,21890,"80,001 - 100,000",Automatic,Diesel,SUV,11/5/2025,cars24,2018,Ford,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-18848897376640/,37495,"40,001 - 60,000",Automatic,Hybrid,SUV,11/5/2025,cars24,2023,Toyota,,
Eclipse,https://www.cars24.com.au/buy-used-mitsubishi-eclipse-cross-car-19481502750720/,27290,"20,001 - 40,000",Automatic,Petrol,SUV,11/5/2025,cars24,2022,Mitsubishi,,
Endura,https://www.cars24.com.au/buy-used-ford-endura-car-18962810650688/,21790,"80,001 - 100,000",Automatic,Diesel,SUV,11/5/2025,cars24,2018,Ford,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-18915271623424/,19190,"80,001 - 100,000",Automatic,Petrol,SUV,11/5/2025,cars24,2015,Mazda,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19240738266816/,35290,"60,001 - 80,000",Automatic,Hybrid,SUV,11/5/2025,cars24,2020,Toyota,,
Trailblazer,https://www.cars24.com.au/buy-used-holden-trailblazer-car-18938511272448/,26490,"80,001 - 100,000",Automatic,Diesel,SUV,11/5/2025,cars24,2017,Holden,,
Forester,https://www.cars24.com.au/buy-used-subaru-forester-car-18848493544384/,28595,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Subaru,,
S-cross,https://www.cars24.com.au/buy-used-suzuki-s-cross-car-18509772645248/,23790,"20,001 - 40,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Suzuki,,
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-19176216135488/,34490,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2018,Toyota,,
CX-30,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19187514514560/,31090,"20,001 - 40,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,Mazda,,
MU-X,https://www.cars24.com.au/buy-used-isuzu-mu-x-car-18849215983808/,40990,"60,001 - 80,000",Automatic,Diesel,SUV,11/5/2025,cars24,2021,Isuzu,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19030877004224/,17890,"20,001 - 40,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,MG,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18775249770816/,22290,"0 - 20,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,MG,,
C-HR,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19164538696448/,26695,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2022,Toyota,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19346203756352/,20090,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,MG,,
santafefe,https://www.cars24.com.au/buy-used-hyundai-santa-fe-car-19654223924608/,33890,"40,001 - 60,000",Automatic,Diesel,SUV,11/5/2025,cars24,2021,Hyundai,,
HR-V,https://www.cars24.com.au/buy-used-honda-hr-v-car-19659210296256/,24290,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2019,Honda,,
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19743173168064/,23190,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,Nissan,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19414149993152/,19990,"20,001 - 40,000",Automatic,Petrol,SUV,11/5/2025,cars24,2022,MG,,
CR-V,https://www.cars24.com.au/buy-used-honda-cr-v-car-19302087459456/,23690,"20,001 - 40,000",Automatic,Petrol,SUV,11/5/2025,cars24,2017,Honda,,
X-trail,https://www.cars24.com.au/buy-used-nissan-x-trail-car-19583688707840/,21590,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,Nissan,,
Yaris,https://www.cars24.com.au/buy-used-toyota-yaris-cross-car-19572259359424/,29690,"40,001 - 60,000",Automatic,Hybrid,SUV,11/5/2025,cars24,2022,Toyota,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19756121771904/,20390,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,MG,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19617198482112/,21390,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2022,MG,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19549872854784/,19190,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2022,MG,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19484493231040/,29290,"80,001 - 100,000",Automatic,Petrol,SUV,11/5/2025,cars24,2019,Mazda,,
H2,https://www.cars24.com.au/buy-used-haval-h2-car-19085494153472/,16290,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,Haval,,
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19550188606464/,21590,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,Mitsubishi,,
Sorento,https://www.cars24.com.au/buy-used-kia-sorento-car-19336904328512/,26190,"100,001 - 120,000",Automatic,Diesel,SUV,11/5/2025,cars24,2017,Kia,,
Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-19490236929344/,30590,"80,001 - 100,000",Automatic,Petrol,SUV,11/5/2025,cars24,2019,Toyota,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19714760750400/,23890,"100,001 - 120,000",Automatic,Petrol,SUV,11/5/2025,cars24,2018,Mazda,,
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-19653977325760/,24990,"80,001 - 100,000",Automatic,Diesel,SUV,11/5/2025,cars24,2019,Mitsubishi,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19483748933120/,28990,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Kia,,
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-19565135334272/,26090,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,Mitsubishi,,
Corolla,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-19776404245120/,32490,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Toyota,,
RAV4,https://www.cars24.com.au/buy-used-toyota-rav4-car-19732144498944/,38190,"40,001 - 60,000",Automatic,Hybrid,SUV,11/5/2025,cars24,2020,Toyota,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-19620150222848/,18490,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,MG,,
Everest,https://www.cars24.com.au/buy-used-ford-everest-car-19201336711616/,36190,"80,001 - 100,000",Automatic,Diesel,SUV,11/5/2025,cars24,2019,Ford,,
Sportage,https://www.cars24.com.au/buy-used-kia-sportage-car-19732843244352/,16790,"120,001 - 140,000",Automatic,Petrol,SUV,11/5/2025,cars24,2018,Kia,,
H9,https://www.cars24.com.au/buy-used-haval-h9-car-18860150170432/,23290,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2018,Haval,,
ASX,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19497020953856/,22690,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,Mitsubishi,,
H2,https://www.cars24.com.au/buy-used-haval-h2-car-19474326761920/,16290,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,Haval,,
MU-X,https://www.cars24.com.au/buy-used-isuzu-mu-x-car-19483780258944/,48390,"60,001 - 80,000",Automatic,Diesel,SUV,11/5/2025,cars24,2021,Isuzu,,
Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-19473775210688/,21790,"60,001 - 80,000",Automatic,Diesel,SUV,11/5/2025,cars24,2018,Hyundai,,
Hs,https://www.cars24.com.au/buy-used-mg-hs-+ev-car-17808737144576/,23999,"20,001 - 40,000",Automatic,Hybrid,SUV,11/5/2025,cars24,2022,MG,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-16730736208320/,17490,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,MG,,
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-18159035899584/,31499,"20,001 - 40,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Mitsubishi,,
Koleos,https://www.cars24.com.au/buy-used-renault-koleos-car-18190328441728/,20595,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Renault,,
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18352315459136/,17395,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2015,Mazda,,
Qashqai,https://www.cars24.com.au/buy-used-nissan-qashqai-car-18752709959424/,20390,"40,001 - 60,000",Manual,Petrol,SUV,11/5/2025,cars24,2020,Nissan,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18810515102848/,16790,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,MG,,
HS,https://www.cars24.com.au/buy-used-mg-hs-car-19107913860224/,18190,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2022,MG,,
Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-18937212682496/,18390,"120,001 - 140,000",Automatic,Diesel,SUV,11/5/2025,cars24,2016,Mitsubishi,11/8/2025,
Ix35,https://www.cars24.com.au/buy-used-hyundai-ix35-car-18957148734912/,15790,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2013,Hyundai,,
Zst,https://www.cars24.com.au/buy-used-mg-zst-car-18782785144640/,19390,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,MG,,
Tucson,https://www.cars24.com.au/buy-used-hyundai-tucson-car-19141859569920/,23195,"80,001 - 100,000",Automatic,Petrol,SUV,11/5/2025,cars24,2020,Hyundai,,
CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19490236161152/,22390,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2018,Mazda,,
CX-5,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19176401313664/,28790,"40,001 - 60,000",Automatic,Petrol,SUV,11/5/2025,cars24,2023,Mazda,11/6/2025,
Grand,https://www.cars24.com.au/buy-used-suzuki-grand-vitara-car-19561601849472/,15790,"140,001 - 160,000",Automatic,Petrol,SUV,11/5/2025,cars24,2015,Suzuki,,
CX-30,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19005917144256/,25490,"60,001 - 80,000",Automatic,Petrol,SUV,11/5/2025,cars24,2021,Mazda,,
Ranger,https://www.cars24.com.au/buy-used-ford-ranger-car-17978711947904/,46399,"100,001 - 120,000",Automatic,Diesel,Ute,11/5/2025,cars24,2022,Ford,,
Ute,https://www.cars24.com.au/buy-used-gwm-ute-car-18145810754368/,26690,"60,001 - 80,000",Automatic,Diesel,Ute,11/5/2025,cars24,2022,GWM,,
Amarok,https://www.cars24.com.au/buy-used-volkswagen-amarok-car-19031469789248/,25490,"40,001 - 60,000",Automatic,Diesel,Ute,11/5/2025,cars24,2017,Volkswagen,,
Navara,https://www.cars24.com.au/buy-used-nissan-navara-car-19742482934528/,34090,"60,001 - 80,000",Automatic,Diesel,Ute,11/5/2025,cars24,2019,Nissan,,
Cannon,https://www.cars24.com.au/buy-used-gwm-cannon-alpha-car-18846730728704/,40990,"40,001 - 60,000",Automatic,Diesel,Ute,11/5/2025,cars24,2024,GWM,,
Wall,https://www.cars24.com.au/buy-used-great-wall-steed-car-18462736146624/,14990,"0 - 20,000",Manual,Petrol,Ute,11/5/2025,cars24,2020,Great,,
Triton,https://www.cars24.com.au/buy-used-mitsubishi-triton-car-18679795730240/,24990,"0 - 20,000",Automatic,Diesel,Ute,11/5/2025,cars24,2015,Mitsubishi,,
Ute,https://www.cars24.com.au/buy-used-gwm-ute-car-19311166157504/,25795,"40,001 - 60,000",Automatic,Diesel,Ute,11/5/2025,cars24,2022,GWM,,
